gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
ANA201805130,johnj010,ANA,4,value,3,0,6,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,ANA01,h,MIN,1,0,0,regular,y,y
ANA201805130,parkb001,ANA,5,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,20180513,0,ANA01,h,MIN,1,0,0,regular,y,y
ARI201805130,hellj001,WAS,1,value,15,0,18,3,0,1,0,1,1,1,0,5,0,0,0,1,0,0,0,0,,,,1,,,20180513,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201805130,solis001,WAS,2,value,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201805130,gottt001,WAS,3,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,20180513,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201805130,kintb001,WAS,4,value,2,0,6,4,2,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180513,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201805130,madsr001,WAS,5,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,,,20180513,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201805130,dools001,WAS,6,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20180513,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201805130,godlz001,ARI,1,value,19,0,27,7,2,0,3,4,4,1,0,6,0,2,0,0,0,1,0,0,,,,1,,,20180513,0,PHO01,h,WAS,0,1,0,regular,y,y
ARI201805130,delaj001,ARI,2,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,PHO01,h,WAS,0,1,0,regular,y,y
ARI201805130,brada001,ARI,3,value,3,0,5,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,20180513,0,PHO01,h,WAS,0,1,0,regular,y,y
ARI201805130,sherj001,ARI,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,PHO01,h,WAS,0,1,0,regular,y,y
BAL201805130,snelb001,TBA,1,value,10,0,19,6,0,0,3,5,5,2,0,3,0,1,0,0,0,0,0,0,,1,,1,,,20180513,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201805130,kitta001,TBA,2,value,0,0,7,6,1,0,1,6,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201805130,pruia001,TBA,3,value,10,0,15,4,1,1,0,4,4,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201805130,roe-c001,TBA,4,value,1,0,4,3,1,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20180513,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201805130,fielj003,TBA,5,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201805130,bundd001,BAL,1,value,21,0,26,2,2,0,0,0,0,4,0,7,0,0,0,0,0,2,0,0,1,,,1,,,20180513,0,BAL12,h,TBA,1,0,0,regular,y,y
BAL201805130,hartd002,BAL,2,value,3,0,5,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,BAL12,h,TBA,1,0,0,regular,y,y
BAL201805130,wrigm001,BAL,3,value,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,BAL12,h,TBA,1,0,0,regular,y,y
CHN201805130,gioll001,CHA,1,value,17,0,26,2,1,0,0,3,3,7,0,3,1,3,0,0,0,5,0,0,1,,,1,,,20180513,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201805130,fry-j001,CHA,2,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201805130,jonen001,CHA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201805130,rondb001,CHA,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20180513,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201805130,hendk001,CHN,1,value,18,0,24,6,0,1,1,4,3,0,0,6,0,0,0,0,1,0,0,0,,1,,1,,,20180513,0,CHI11,h,CHA,0,1,0,regular,y,y
CHN201805130,duenb001,CHN,2,value,1,0,3,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,20180513,0,CHI11,h,CHA,0,1,0,regular,y,y
CHN201805130,cishs001,CHN,3,value,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20180513,0,CHI11,h,CHA,0,1,0,regular,y,y
CHN201805130,montm002,CHN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,CHI11,h,CHA,0,1,0,regular,y,y
CLE201805130,duffd001,KCA,1,value,10,0,24,8,2,0,2,9,9,5,0,2,1,1,0,0,0,1,0,1,,1,,1,,,20180513,0,CLE08,v,CLE,0,1,0,regular,y,y
CLE201805130,flynb001,KCA,2,value,9,0,16,7,1,0,1,2,2,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20180513,0,CLE08,v,CLE,0,1,0,regular,y,y
CLE201805130,smitb005,KCA,3,value,5,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,CLE08,v,CLE,0,1,0,regular,y,y
CLE201805130,klubc001,CLE,1,value,21,0,29,8,1,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,1,,,1,,,20180513,0,CLE08,h,KCA,1,0,0,regular,y,y
CLE201805130,drako001,CLE,2,value,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,CLE08,h,KCA,1,0,0,regular,y,y
CLE201805130,milla002,CLE,3,value,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,CLE08,h,KCA,1,0,0,regular,y,y
COL201805130,peraf001,MIL,1,value,17,0,21,1,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,1,,,1,,,20180513,0,DEN02,v,COL,1,0,0,regular,y,y
COL201805130,albem001,MIL,2,value,4,0,6,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180513,0,DEN02,v,COL,1,0,0,regular,y,y
COL201805130,jennd003,MIL,3,value,2,0,5,3,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,DEN02,v,COL,1,0,0,regular,y,y
COL201805130,jeffj001,MIL,4,value,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,DEN02,v,COL,1,0,0,regular,y,y
COL201805130,knebc001,MIL,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,DEN02,v,COL,1,0,0,regular,y,y
COL201805130,grayj003,COL,1,value,16,0,27,10,3,0,1,6,6,1,0,10,0,0,0,0,0,0,0,0,,1,,1,,,20180513,0,DEN02,h,MIL,0,1,0,regular,y,y
COL201805130,musgh001,COL,2,value,5,0,8,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,DEN02,h,MIL,0,1,0,regular,y,y
COL201805130,pounb001,COL,3,value,6,0,8,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,,,,,1,,20180513,0,DEN02,h,MIL,0,1,0,regular,y,y
DET201805130,paxtj001,SEA,1,value,18,0,24,6,0,0,1,3,3,0,0,4,0,0,0,0,0,1,0,0,,,,1,,,20180513,0,DET05,v,DET,0,1,0,regular,y,y
DET201805130,bradc002,SEA,2,value,3,0,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,20180513,0,DET05,v,DET,0,1,0,regular,y,y
DET201805130,vincn001,SEA,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,DET05,v,DET,0,1,0,regular,y,y
DET201805130,nicaj001,SEA,4,value,0,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,,,1,,20180513,0,DET05,v,DET,0,1,0,regular,y,y
DET201805130,hardb001,DET,1,value,13,0,23,8,0,0,1,2,2,1,0,3,1,0,0,0,0,1,0,0,,,,1,,,20180513,0,DET05,h,SEA,1,0,0,regular,y,y
DET201805130,saupw001,DET,2,value,5,0,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,20180513,0,DET05,h,SEA,1,0,0,regular,y,y
DET201805130,farmb001,DET,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,DET05,h,SEA,1,0,0,regular,y,y
DET201805130,jimej003,DET,4,value,3,0,7,2,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,,,,,,,20180513,0,DET05,h,SEA,1,0,0,regular,y,y
DET201805130,grees005,DET,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,1,,20180513,0,DET05,h,SEA,1,0,0,regular,y,y
HOU201805130,moorm003,TEX,1,value,9,0,18,6,1,0,1,3,3,3,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20180513,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201805130,chavj001,TEX,2,value,9,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,20180513,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201805130,jepsk001,TEX,3,value,1,0,6,2,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201805130,mannb001,TEX,4,value,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,1,,20180513,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201805130,keucd001,HOU,1,value,21,0,25,3,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,,,1,,,20180513,0,HOU03,h,TEX,1,0,0,regular,y,y
HOU201805130,rondh001,HOU,2,value,2,0,5,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,HOU03,h,TEX,1,0,0,regular,y,y
HOU201805130,sippt001,HOU,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,HOU03,h,TEX,1,0,0,regular,y,y
HOU201805130,peacb001,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,HOU03,h,TEX,1,0,0,regular,y,y
LAN201805130,castl003,CIN,1,value,18,2,22,4,0,0,2,3,2,0,0,8,0,0,0,0,0,0,0,0,1,,,1,,,20180513,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201805130,brica001,CIN,2,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201805130,garra001,CIN,3,value,5,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,20180513,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201805130,igler001,CIN,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20180513,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201805130,hillr001,LAN,1,value,17,0,28,6,0,0,1,3,2,4,0,4,0,0,0,1,0,2,0,0,,1,,1,,,20180513,0,LOS03,h,CIN,0,1,0,regular,y,y
LAN201805130,vendp001,LAN,2,value,1,0,3,2,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,LOS03,h,CIN,0,1,0,regular,y,y
LAN201805130,hudsd001,LAN,3,value,6,0,9,1,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,,,,,,,20180513,0,LOS03,h,CIN,0,1,0,regular,y,y
LAN201805130,jansk001,LAN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,LOS03,h,CIN,0,1,0,regular,y,y
MIA201805130,newcs001,ATL,1,value,18,0,23,1,1,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,1,,,1,,,20180513,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201805130,frees001,ATL,2,value,3,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20180513,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201805130,winkd001,ATL,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180513,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201805130,biddj001,ATL,4,value,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201805130,vizca001,ATL,5,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20180513,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201805130,urenj001,MIA,1,value,18,0,24,4,1,0,1,3,3,2,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20180513,0,MIA02,h,ATL,0,1,0,regular,y,y
MIA201805130,wittn001,MIA,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,MIA02,h,ATL,0,1,0,regular,y,y
MIA201805130,barrk002,MIA,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20180513,0,MIA02,h,ATL,0,1,0,regular,y,y
MIA201805130,herne002,MIA,4,value,3,0,6,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,,,,,1,,20180513,0,MIA02,h,ATL,0,1,0,regular,y,y
NYA201805130,andeb004,OAK,1,value,15,0,24,8,2,0,1,4,4,2,0,4,0,1,0,0,0,0,0,0,,1,,1,,,20180513,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA201805130,garcj002,OAK,2,value,6,0,10,2,1,0,0,1,1,2,0,2,0,0,0,0,0,2,0,0,,,,,,,20180513,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA201805130,fontw001,OAK,3,value,3,0,5,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,1,,20180513,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA201805130,sevel001,NYA,1,value,18,0,25,5,0,0,0,1,1,2,0,7,0,0,0,0,0,0,0,0,1,,,1,,,20180513,0,NYC21,h,OAK,1,0,0,regular,y,y
NYA201805130,greec003,NYA,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,NYC21,h,OAK,1,0,0,regular,y,y
NYA201805130,betad001,NYA,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20180513,0,NYC21,h,OAK,1,0,0,regular,y,y
NYA201805130,shrec001,NYA,4,value,3,0,6,3,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,NYC21,h,OAK,1,0,0,regular,y,y
PHI201805130,degrj001,NYN,1,value,3,0,6,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,,,,1,,,20180513,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201805130,gselr001,NYN,2,value,9,0,12,3,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,,,,,,,20180513,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201805130,sewap001,NYN,3,value,6,0,10,3,1,0,1,3,3,1,0,1,0,0,0,0,0,0,0,0,,1,,,,,20180513,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201805130,ramoa001,NYN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201805130,famij001,NYN,5,value,3,0,6,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201805130,nolaa001,PHI,1,value,18,0,25,9,0,0,1,1,1,2,0,4,0,0,0,0,0,0,1,0,1,,,1,,,20180513,0,PHI13,h,NYN,1,0,0,regular,y,y
PHI201805130,huntt002,PHI,2,value,2,0,4,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,PHI13,h,NYN,1,0,0,regular,y,y
PHI201805130,garcl005,PHI,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180513,0,PHI13,h,NYN,1,0,0,regular,y,y
PHI201805130,domis001,PHI,4,value,3,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,,,,,,20180513,0,PHI13,h,NYN,1,0,0,regular,y,y
PHI201805130,ramoe002,PHI,5,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20180513,0,PHI13,h,NYN,1,0,0,regular,y,y
PIT201805130,holld003,SFN,1,value,19,0,27,4,3,0,0,0,0,5,1,7,0,0,0,0,0,0,0,0,1,,,1,,,20180513,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201805130,moror001,SFN,2,value,2,0,4,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,,,,,20180513,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201805130,smitw002,SFN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201805130,strih001,SFN,4,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201805130,novai001,PIT,1,value,17,0,24,8,2,0,1,4,4,0,0,2,0,0,0,0,0,0,0,0,,1,,1,,,20180513,0,PIT08,h,SFN,0,1,0,regular,y,y
PIT201805130,rodrr008,PIT,2,value,4,0,7,3,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180513,0,PIT08,h,SFN,0,1,0,regular,y,y
PIT201805130,glast001,PIT,3,value,6,0,9,2,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,1,,20180513,0,PIT08,h,SFN,0,1,0,regular,y,y
SDN201805130,waina001,SLN,1,value,7,0,15,3,0,0,0,2,2,6,0,3,0,0,0,0,0,0,0,0,,1,,1,,,20180513,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201805130,gantj002,SLN,2,value,11,0,15,4,1,0,0,2,2,0,0,4,0,0,0,0,1,1,0,0,,,,,,,20180513,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201805130,cecib001,SLN,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180513,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201805130,bowmm001,SLN,4,value,3,0,4,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,1,,20180513,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201805130,richc002,SDN,1,value,24,0,28,5,0,1,0,2,2,1,0,10,0,0,0,0,0,1,0,0,1,,,1,,,20180513,0,SAN02,h,SLN,1,0,0,regular,y,y
SDN201805130,handb001,SDN,2,value,3,0,7,1,0,0,1,1,1,2,0,2,1,1,0,0,0,0,0,0,,,1,,1,,20180513,0,SAN02,h,SLN,1,0,0,regular,y,y
TOR201805130,pomed001,BOS,1,value,12,4,22,5,2,0,0,3,3,5,0,6,0,1,1,0,0,0,0,0,,,,1,,,20180513,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201805130,velah001,BOS,2,value,6,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,,,20180513,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201805130,barnm001,BOS,3,value,3,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201805130,hembh001,BOS,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180513,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201805130,kellj001,BOS,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20180513,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201805130,biagj001,TOR,1,value,14,0,20,4,0,0,1,4,4,3,0,3,0,0,0,0,0,2,0,0,,1,,1,,,20180513,0,TOR02,h,BOS,0,1,0,regular,y,y
TOR201805130,axfoj001,TOR,2,value,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180513,0,TOR02,h,BOS,0,1,0,regular,y,y
TOR201805130,gavis001,TOR,3,value,4,0,6,1,0,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,,,,,,,20180513,0,TOR02,h,BOS,0,1,0,regular,y,y
TOR201805130,clipt001,TOR,4,value,5,0,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,1,,20180513,0,TOR02,h,BOS,0,1,0,regular,y,y
ANA201805140,mccul002,HOU,1,value,18,0,22,4,0,0,0,2,2,2,0,6,0,0,0,0,0,1,0,0,,1,,1,,,20180514,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201805140,peacb001,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180514,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201805140,smitj002,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20180514,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201805140,heana001,ANA,1,value,24,0,27,4,2,0,0,1,1,1,0,10,0,0,0,0,0,0,0,0,1,,,1,,,20180514,0,ANA01,h,HOU,1,0,0,regular,y,y
ANA201805140,andej005,ANA,2,value,3,0,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,,1,,1,,20180514,0,ANA01,h,HOU,1,0,0,regular,y,y
ARI201805140,guerj003,MIL,1,value,18,0,25,3,1,0,0,2,2,4,0,3,0,0,0,0,1,0,0,0,1,,,1,,,20180514,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201805140,hadej001,MIL,2,value,6,0,8,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180514,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201805140,willt003,MIL,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20180514,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201805140,corbp001,ARI,1,value,18,2,25,6,2,0,0,4,4,1,0,8,0,0,0,0,0,1,0,0,,1,,1,,,20180514,0,PHO01,h,MIL,0,1,0,regular,y,y
ARI201805140,hiray001,ARI,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180514,0,PHO01,h,MIL,0,1,0,regular,y,y
ARI201805140,chafa001,ARI,3,value,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180514,0,PHO01,h,MIL,0,1,0,regular,y,y
ARI201805140,sherj001,ARI,4,value,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,,,,,,,20180514,0,PHO01,h,MIL,0,1,0,regular,y,y
ARI201805140,salaf001,ARI,5,value,6,0,9,3,0,0,2,3,3,0,0,4,0,0,0,0,0,0,0,0,,,,,1,,20180514,0,PHO01,h,MIL,0,1,0,regular,y,y
BOS201805140,manas001,OAK,1,value,18,2,27,8,1,0,1,4,3,1,0,4,0,1,0,0,0,1,0,0,1,,,1,,,20180514,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS201805140,petiy001,OAK,2,value,6,0,7,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,20180514,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS201805140,treib001,OAK,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20180514,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS201805140,porcr001,BOS,1,value,18,0,26,9,1,1,2,5,5,0,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20180514,0,BOS07,h,OAK,0,1,0,regular,y,y
BOS201805140,hembh001,BOS,2,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180514,0,BOS07,h,OAK,0,1,0,regular,y,y
BOS201805140,smitc004,BOS,3,value,3,0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180514,0,BOS07,h,OAK,0,1,0,regular,y,y
BOS201805140,johnb004,BOS,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20180514,0,BOS07,h,OAK,0,1,0,regular,y,y
CHN201805140,tehej001,ATL,1,value,18,0,23,4,0,0,2,4,4,3,0,1,0,0,0,0,0,0,1,0,1,,,1,,,20180514,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201805140,frees001,ATL,2,value,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180514,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201805140,carls002,ATL,3,value,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180514,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201805140,minta001,ATL,4,value,3,0,7,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,,,1,,1,,20180514,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201805140,quinj001,CHN,1,value,14,0,28,9,1,0,3,6,6,3,0,6,0,0,0,1,0,0,0,0,,1,,1,,,20180514,0,CHI11,h,ATL,0,1,0,regular,y,y
CHN201805140,cishs001,CHN,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20180514,0,CHI11,h,ATL,0,1,0,regular,y,y
CHN201805140,duenb001,CHN,3,value,3,0,6,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,,,,,,,20180514,0,CHI11,h,ATL,0,1,0,regular,y,y
CHN201805140,strop001,CHN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180514,0,CHI11,h,ATL,0,1,0,regular,y,y
