gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
ANA201403310,furbc001,SEA,3,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA201403310,wilht001,SEA,4,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA201403310,farqd001,SEA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA201403310,weavj003,ANA,1,value,19,0,27,6,2,1,0,4,3,3,0,6,0,0,0,0,1,0,1,0,,1,,1,,,20140331,0,ANA01,h,SEA,0,1,0,regular,y,y
ANA201403310,salaf001,ANA,2,value,2,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,ANA01,h,SEA,0,1,0,regular,y,y
ANA201403310,kohnm001,ANA,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20140331,0,ANA01,h,SEA,0,1,0,regular,y,y
ANA201403310,jepsk001,ANA,4,value,2,0,7,3,1,0,1,5,5,2,0,2,0,0,0,0,0,1,0,0,,,,,,,20140331,0,ANA01,h,SEA,0,1,0,regular,y,y
ANA201403310,maron001,ANA,5,value,1,0,3,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,ANA01,h,SEA,0,1,0,regular,y,y
ARI201403310,bumgm001,SFN,1,value,12,0,21,6,2,0,0,4,0,2,0,3,0,0,0,0,0,0,0,0,,,,1,,,20140331,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201403310,petiy001,SFN,2,value,6,0,13,6,1,0,0,3,3,1,0,2,0,0,0,0,0,1,0,0,,,,,,,20140331,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201403310,lopej002,SFN,3,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201403310,machj002,SFN,4,value,5,0,5,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,,,,,,20140331,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201403310,romos001,SFN,5,value,3,0,5,2,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,,,1,,1,,20140331,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201403310,mccab001,ARI,1,value,20,0,27,6,2,0,1,5,5,1,0,4,0,0,0,1,0,0,0,0,,,,1,,,20140331,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI201403310,pereo002,ARI,2,value,0,0,3,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI201403310,ziegb001,ARI,3,value,1,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI201403310,collj001,ARI,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI201403310,reeda001,ARI,5,value,3,0,5,2,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,,1,,,1,,20140331,0,PHO01,h,SFN,0,1,0,regular,y,y
BAL201403310,lestj001,BOS,1,value,21,0,26,6,0,0,1,2,2,1,0,8,0,0,0,0,0,0,0,0,,1,,1,,,20140331,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201403310,tazaj001,BOS,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201403310,tillc001,BAL,1,value,15,0,23,7,1,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,,,,1,,,20140331,0,BAL12,h,BOS,1,0,0,regular,y,y
BAL201403310,britz001,BAL,2,value,6,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,20140331,0,BAL12,h,BOS,1,0,0,regular,y,y
BAL201403310,meeke001,BAL,3,value,2,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,BAL12,h,BOS,1,0,0,regular,y,y
BAL201403310,matub001,BAL,4,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,BAL12,h,BOS,1,0,0,regular,y,y
BAL201403310,huntt002,BAL,5,value,3,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,1,,1,,20140331,0,BAL12,h,BOS,1,0,0,regular,y,y
CHA201403310,nolar001,MIN,1,value,18,0,27,10,2,0,2,5,5,2,0,4,0,1,0,0,1,0,0,0,,1,,1,,,20140331,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA201403310,swara001,MIN,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20140331,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA201403310,fienc001,MIN,3,value,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA201403310,thiec001,MIN,4,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA201403310,salec001,CHA,1,value,22,0,27,5,2,0,0,3,3,1,0,8,0,0,0,1,0,0,0,0,1,,,1,,,20140331,0,CHI12,h,MIN,1,0,0,regular,y,y
CHA201403310,belir001,CHA,2,value,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,CHI12,h,MIN,1,0,0,regular,y,y
CHA201403310,veald001,CHA,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,CHI12,h,MIN,1,0,0,regular,y,y
CHA201403310,lindm001,CHA,4,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20140331,0,CHI12,h,MIN,1,0,0,regular,y,y
CIN201403310,waina001,SLN,1,value,21,0,28,3,0,0,0,0,0,4,1,9,0,1,0,0,0,1,0,0,1,,,1,,,20140331,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201403310,neshp001,SLN,2,value,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201403310,siegk001,SLN,3,value,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201403310,martc006,SLN,4,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201403310,roset001,SLN,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20140331,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201403310,cuetj001,CIN,1,value,21,0,25,3,1,0,1,1,1,1,0,8,0,0,0,0,0,0,0,0,,1,,1,,,20140331,0,CIN09,h,SLN,0,1,0,regular,y,y
CIN201403310,parrm001,CIN,2,value,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,CIN09,h,SLN,0,1,0,regular,y,y
CIN201403310,ondrl001,CIN,3,value,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,CIN09,h,SLN,0,1,0,regular,y,y
DET201403310,shiej002,KCA,1,value,19,0,24,5,1,1,1,3,3,1,0,3,0,0,0,0,0,0,0,0,,,,1,,,20140331,0,DET05,v,DET,0,1,0,regular,y,y
DET201403310,crowa001,KCA,2,value,2,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20140331,0,DET05,v,DET,0,1,0,regular,y,y
DET201403310,daviw001,KCA,3,value,4,0,7,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,,1,,,,,20140331,0,DET05,v,DET,0,1,0,regular,y,y
DET201403310,hollg001,KCA,4,value,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,DET05,v,DET,0,1,0,regular,y,y
DET201403310,verlj001,DET,1,value,18,0,28,6,3,0,0,3,2,3,0,2,0,0,0,0,0,0,0,0,,,,1,,,20140331,0,DET05,h,KCA,1,0,0,regular,y,y
DET201403310,reede002,DET,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,DET05,h,KCA,1,0,0,regular,y,y
DET201403310,albua001,DET,3,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,DET05,h,KCA,1,0,0,regular,y,y
DET201403310,nathj001,DET,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,20140331,0,DET05,h,KCA,1,0,0,regular,y,y
MIA201403310,delaj001,COL,1,value,13,0,20,4,1,0,1,5,5,2,0,6,1,0,0,1,0,0,0,0,,1,,1,,,20140331,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201403310,lopew001,COL,2,value,8,0,14,6,1,0,0,2,2,0,0,4,0,0,0,0,1,0,0,0,,,,,,,20140331,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201403310,bettc001,COL,3,value,3,0,7,4,3,0,0,3,3,0,0,1,0,0,0,1,0,0,0,0,,,,,1,,20140331,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201403310,fernj003,MIA,1,value,18,0,23,5,0,0,1,1,1,0,0,9,0,0,0,0,0,0,0,0,1,,,1,,,20140331,0,MIA02,h,COL,1,0,0,regular,y,y
MIA201403310,ramoa001,MIA,2,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,MIA02,h,COL,1,0,0,regular,y,y
MIA201403310,handb001,MIA,3,value,6,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,MIA02,h,COL,1,0,0,regular,y,y
MIL201403310,tehej001,ATL,1,value,18,0,24,7,1,0,0,2,2,1,0,2,0,0,0,1,0,2,0,0,,1,,1,,,20140331,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL201403310,thomi001,ATL,2,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL201403310,schlg001,ATL,3,value,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL201403310,gally001,MIL,1,value,18,0,24,4,1,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,1,,,1,,,20140331,0,MIL06,h,ATL,1,0,0,regular,y,y
MIL201403310,kintb001,MIL,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,MIL06,h,ATL,1,0,0,regular,y,y
MIL201403310,smitw002,MIL,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,MIL06,h,ATL,1,0,0,regular,y,y
MIL201403310,rodrf003,MIL,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20140331,0,MIL06,h,ATL,1,0,0,regular,y,y
NYN201403310,stras001,WAS,1,value,18,0,25,5,0,0,1,4,4,2,0,10,0,0,0,1,1,0,0,0,,,,1,,,20140331,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201403310,stord001,WAS,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20140331,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201403310,clipt001,WAS,3,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201403310,barra001,WAS,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,,,20140331,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201403310,blevj001,WAS,5,value,3,0,5,1,0,0,1,2,2,1,0,3,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201403310,gee-d001,NYN,1,value,20,0,26,4,1,0,1,4,4,2,0,5,0,0,0,0,0,0,0,0,,,,1,,,20140331,0,NYC20,h,WAS,0,1,0,regular,y,y
NYN201403310,torrc001,NYN,2,value,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,NYC20,h,WAS,0,1,0,regular,y,y
NYN201403310,rices001,NYN,3,value,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,NYC20,h,WAS,0,1,0,regular,y,y
NYN201403310,valvj001,NYN,4,value,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20140331,0,NYC20,h,WAS,0,1,0,regular,y,y
NYN201403310,parnb001,NYN,5,value,3,0,6,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,NYC20,h,WAS,0,1,0,regular,y,y
NYN201403310,famij001,NYN,6,value,2,0,4,2,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,1,,1,,,,,20140331,0,NYC20,h,WAS,0,1,0,regular,y,y
NYN201403310,lannj001,NYN,7,value,1,0,3,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,NYC20,h,WAS,0,1,0,regular,y,y
OAK201403310,mastj001,CLE,1,value,21,0,25,3,1,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,,,,1,,,20140331,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK201403310,rzepm001,CLE,2,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK201403310,allec002,CLE,3,value,2,0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,,,,,20140331,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK201403310,axfoj001,CLE,4,value,3,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20140331,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK201403310,grays001,OAK,1,value,18,0,26,5,2,0,0,0,0,3,0,7,0,0,0,1,0,0,0,0,,,,1,,,20140331,0,OAK01,h,CLE,0,1,0,regular,y,y
OAK201403310,gregl001,OAK,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20140331,0,OAK01,h,CLE,0,1,0,regular,y,y
OAK201403310,dools001,OAK,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20140331,0,OAK01,h,CLE,0,1,0,regular,y,y
OAK201403310,johnj010,OAK,4,value,1,0,5,2,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,,1,,,,,20140331,0,OAK01,h,CLE,0,1,0,regular,y,y
OAK201403310,abadf001,OAK,5,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,OAK01,h,CLE,0,1,0,regular,y,y
PIT201403310,samaj001,CHN,1,value,21,0,25,5,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,,,,1,,,20140331,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201403310,strop001,CHN,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201403310,grimj002,CHN,3,value,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201403310,russj003,CHN,4,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201403310,villc001,CHN,5,value,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,,,1,,20140331,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201403310,lirif001,PIT,1,value,18,0,24,4,0,0,0,0,0,3,0,10,0,0,0,0,0,1,0,0,,,,1,,,20140331,0,PIT08,h,CHN,1,0,0,regular,y,y
PIT201403310,watst001,PIT,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,PIT08,h,CHN,1,0,0,regular,y,y
PIT201403310,melam001,PIT,3,value,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,20140331,0,PIT08,h,CHN,1,0,0,regular,y,y
PIT201403310,grilj001,PIT,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,20140331,0,PIT08,h,CHN,1,0,0,regular,y,y
PIT201403310,morrb002,PIT,5,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,1,,20140331,0,PIT08,h,CHN,1,0,0,regular,y,y
TBA201403310,dickr001,TOR,1,value,15,0,26,5,3,0,0,6,6,6,0,4,0,1,0,0,1,0,0,0,,1,,1,,,20140331,0,STP01,v,TBA,0,1,0,regular,y,y
TBA201403310,rogee002,TOR,2,value,6,0,9,3,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,,,,,,,20140331,0,STP01,v,TBA,0,1,0,regular,y,y
TBA201403310,jeffj001,TOR,3,value,3,0,9,3,0,0,0,3,3,1,0,0,2,0,0,0,1,0,0,0,,,,,1,,20140331,0,STP01,v,TBA,0,1,0,regular,y,y
TBA201403310,pricd001,TBA,1,value,22,0,28,6,0,0,1,2,2,1,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20140331,0,STP01,h,TOR,1,0,0,regular,y,y
TBA201403310,peraj002,TBA,2,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20140331,0,STP01,h,TOR,1,0,0,regular,y,y
TBA201403310,gomeb001,TBA,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,STP01,h,TOR,1,0,0,regular,y,y
TEX201403310,lee-c003,PHI,1,value,15,0,27,11,3,0,1,8,8,1,0,1,0,0,0,0,0,0,0,0,1,,,1,,,20140331,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201403310,diekj001,PHI,2,value,3,2,5,1,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20140331,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201403310,roseb003,PHI,3,value,2,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201403310,basta001,PHI,4,value,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20140331,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201403310,papej001,PHI,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140331,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201403310,schet001,TEX,1,value,12,0,23,8,1,0,1,7,7,3,0,2,0,1,0,0,0,1,0,0,,,,1,,,20140331,0,ARL02,h,PHI,0,1,0,regular,y,y
TEX201403310,figup001,TEX,2,value,5,0,10,4,1,0,1,4,4,1,0,1,0,0,0,0,0,0,0,0,,1,,,,,20140331,0,ARL02,h,PHI,0,1,0,regular,y,y
TEX201403310,ogana001,TEX,3,value,4,0,9,3,0,0,0,2,2,2,0,3,0,0,0,0,0,2,0,0,,,,,,,20140331,0,ARL02,h,PHI,0,1,0,regular,y,y
