gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
OAK201903210,kikuy001,SEA,1,value,14,0,19,4,0,0,0,2,1,1,0,3,0,1,0,0,0,0,0,0,,,,1,,,20190321,0,TOK01,v,OAK,1,0,0,regular,y,y
OAK201903210,eliar001,SEA,2,value,6,0,10,2,1,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20190321,0,TOK01,v,OAK,1,0,0,regular,y,y
OAK201903210,altad001,SEA,3,value,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,20190321,0,TOK01,v,OAK,1,0,0,regular,y,y
OAK201903210,brenb003,SEA,4,value,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20190321,0,TOK01,v,OAK,1,0,0,regular,y,y
OAK201903210,festm001,SEA,5,value,6,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190321,0,TOK01,v,OAK,1,0,0,regular,y,y
OAK201903210,rossz001,SEA,6,value,3,0,6,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,,,,,,20190321,0,TOK01,v,OAK,1,0,0,regular,y,y
OAK201903210,strih001,SEA,7,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20190321,0,TOK01,v,OAK,1,0,0,regular,y,y
OAK201903210,estrm001,OAK,1,value,15,0,21,5,2,0,2,3,3,0,0,1,1,0,0,0,0,0,0,0,,,,1,,,20190321,0,TOK01,h,SEA,0,1,0,regular,y,y
OAK201903210,petiy001,OAK,2,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20190321,0,TOK01,h,SEA,0,1,0,regular,y,y
OAK201903210,sorij001,OAK,3,value,3,0,7,2,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,,,,,,,20190321,0,TOK01,h,SEA,0,1,0,regular,y,y
OAK201903210,trivl001,OAK,4,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190321,0,TOK01,h,SEA,0,1,0,regular,y,y
OAK201903210,treib001,OAK,5,value,6,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,20190321,0,TOK01,h,SEA,0,1,0,regular,y,y
OAK201903210,hendl001,OAK,6,value,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20190321,0,TOK01,h,SEA,0,1,0,regular,y,y
OAK201903210,buchr001,OAK,7,value,1,0,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,,,,,20190321,0,TOK01,h,SEA,0,1,0,regular,y,y
OAK201903210,rodnf001,OAK,8,value,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,1,,20190321,0,TOK01,h,SEA,0,1,0,regular,y,y
CIN201903280,tailj001,PIT,1,value,18,3,26,5,3,0,1,4,4,2,0,4,0,0,0,0,0,0,1,0,,1,,1,,,20190328,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN201903280,rodrr008,PIT,2,value,3,0,5,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,,,,,,,20190328,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN201903280,burdn001,PIT,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN201903280,castl003,CIN,1,value,17,0,22,2,0,0,0,1,1,3,0,8,0,0,0,1,0,0,0,0,,,,1,,,20190328,0,CIN09,h,PIT,1,0,0,regular,y,y
CIN201903280,hughj001,CIN,2,value,2,0,5,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,CIN09,h,PIT,1,0,0,regular,y,y
CIN201903280,dukez001,CIN,3,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,20190328,0,CIN09,h,PIT,1,0,0,regular,y,y
CIN201903280,igler001,CIN,4,value,4,0,7,1,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,CIN09,h,PIT,1,0,0,regular,y,y
CIN201903280,garra001,CIN,5,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,CIN09,h,PIT,1,0,0,regular,y,y
CIN201903280,hernd002,CIN,6,value,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20190328,0,CIN09,h,PIT,1,0,0,regular,y,y
KCA201903280,rodoc001,CHA,1,value,16,0,23,3,0,1,0,3,2,1,0,6,1,0,0,0,1,2,0,0,,1,,1,,,20190328,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA201903280,jonen001,CHA,2,value,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA201903280,burrr002,CHA,3,value,2,0,4,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA201903280,coved001,CHA,4,value,4,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA201903280,kellb003,KCA,1,value,21,0,24,2,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,,,1,,,20190328,0,KAN06,h,CHA,1,0,0,regular,y,y
KCA201903280,kenni001,KCA,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,KAN06,h,CHA,1,0,0,regular,y,y
KCA201903280,peraw001,KCA,3,value,1,0,3,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,KAN06,h,CHA,1,0,0,regular,y,y
KCA201903280,diekj001,KCA,4,value,1,0,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,20190328,0,KAN06,h,CHA,1,0,0,regular,y,y
KCA201903280,mccak002,KCA,5,value,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,KAN06,h,CHA,1,0,0,regular,y,y
KCA201903280,boxbb001,KCA,6,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20190328,0,KAN06,h,CHA,1,0,0,regular,y,y
LAN201903280,greiz001,ARI,1,value,11,0,20,7,1,0,4,7,7,2,0,3,0,0,0,1,0,0,0,0,,1,,1,,,20190328,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201903280,kochm001,ARI,2,value,13,0,19,5,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201903280,ryu-h001,LAN,1,value,18,0,22,4,2,0,1,1,1,0,0,8,0,0,0,0,0,0,0,0,1,,,1,,,20190328,0,LOS03,h,ARI,1,0,0,regular,y,y
LAN201903280,garcy001,LAN,2,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,LOS03,h,ARI,1,0,0,regular,y,y
LAN201903280,stewb001,LAN,3,value,6,0,9,4,2,0,0,3,3,0,0,1,0,0,0,0,2,0,0,0,,,,,1,,20190328,0,LOS03,h,ARI,1,0,0,regular,y,y
MIA201903280,freek001,COL,1,value,21,0,26,2,0,0,1,1,1,1,0,5,1,0,0,0,0,0,0,0,1,,,1,,,20190328,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201903280,obers001,COL,2,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201903280,oh--s001,COL,3,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201903280,urenj001,MIA,1,value,14,0,24,9,5,0,1,6,5,1,0,2,0,1,0,0,0,0,0,0,,1,,1,,,20190328,0,MIA02,h,COL,0,1,0,regular,y,y
MIA201903280,anden001,MIA,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,MIA02,h,COL,0,1,0,regular,y,y
MIA201903280,guert001,MIA,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20190328,0,MIA02,h,COL,0,1,0,regular,y,y
MIA201903280,brica001,MIA,4,value,6,0,8,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,,,,,20190328,0,MIA02,h,COL,0,1,0,regular,y,y
MIA201903280,kinlt001,MIA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,MIA02,h,COL,0,1,0,regular,y,y
MIL201903280,mikom001,SLN,1,value,15,0,21,5,0,0,3,5,5,1,0,3,0,0,0,0,0,0,0,0,,1,,1,,,20190328,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL201903280,leond003,SLN,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL201903280,brebj001,SLN,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL201903280,gantj002,SLN,4,value,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL201903280,chacj001,MIL,1,value,16,0,21,3,0,0,2,3,3,2,0,7,0,0,0,0,0,0,0,0,1,,,1,,,20190328,0,MIL06,h,SLN,1,0,0,regular,y,y
MIL201903280,guerj003,MIL,2,value,5,0,7,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,MIL06,h,SLN,1,0,0,regular,y,y
MIL201903280,hadej001,MIL,3,value,6,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,1,,1,,20190328,0,MIL06,h,SLN,1,0,0,regular,y,y
MIN201903280,klubc001,CLE,1,value,21,0,27,4,2,0,0,2,2,1,0,5,1,0,0,0,0,0,0,0,,1,,1,,,20190328,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN201903280,pereo002,CLE,2,value,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,20190328,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN201903280,cimba001,CLE,3,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN201903280,handb001,CLE,4,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN201903280,berrj001,MIN,1,value,23,0,26,2,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,1,,,1,,,20190328,0,MIN04,h,CLE,1,0,0,regular,y,y
MIN201903280,roget001,MIN,2,value,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,1,,1,,20190328,0,MIN04,h,CLE,1,0,0,regular,y,y
NYA201903280,casha001,BAL,1,value,12,2,20,6,0,0,1,6,6,4,0,3,0,0,0,0,0,0,0,0,,1,,1,,,20190328,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA201903280,wrigm001,BAL,2,value,3,0,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,,,,,,,20190328,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA201903280,hessd001,BAL,3,value,6,0,8,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,,,,,20190328,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA201903280,fry-p001,BAL,4,value,3,0,6,2,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA201903280,tanam001,NYA,1,value,17,0,22,6,1,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,1,,,1,,,20190328,0,NYC21,h,BAL,1,0,0,regular,y,y
NYA201903280,ottaa001,NYA,2,value,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20190328,0,NYC21,h,BAL,1,0,0,regular,y,y
NYA201903280,britz001,NYA,3,value,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,NYC21,h,BAL,1,0,0,regular,y,y
NYA201903280,chapa001,NYA,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,NYC21,h,BAL,1,0,0,regular,y,y
OAK201903280,cahit001,ANA,1,value,18,0,25,6,1,1,2,4,4,1,0,3,0,0,0,0,1,1,0,0,,1,,1,,,20190328,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201903280,bedrc001,ANA,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201903280,bardl001,ANA,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201903280,fierm001,OAK,1,value,18,0,21,1,1,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,1,,,1,,,20190328,0,OAK01,h,ANA,1,0,0,regular,y,y
OAK201903280,trivl001,OAK,2,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,OAK01,h,ANA,1,0,0,regular,y,y
OAK201903280,sorij001,OAK,3,value,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,OAK01,h,ANA,1,0,0,regular,y,y
OAK201903280,treib001,OAK,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,OAK01,h,ANA,1,0,0,regular,y,y
PHI201903280,tehej001,ATL,1,value,15,0,21,4,0,0,1,3,3,2,1,7,0,2,0,0,0,0,0,0,,1,,1,,,20190328,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201903280,carls002,ATL,2,value,2,0,5,1,0,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201903280,parsw001,ATL,3,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201903280,jackl001,ATL,4,value,3,0,7,2,0,0,1,4,4,2,1,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201903280,friem001,ATL,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201903280,nolaa001,PHI,1,value,18,0,23,2,0,0,0,1,1,5,0,8,0,0,0,0,0,1,1,0,1,,,1,,,20190328,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI201903280,nerih001,PHI,2,value,3,0,5,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI201903280,robed002,PHI,3,value,3,0,5,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI201903280,neshp001,PHI,4,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,PHI13,h,ATL,1,0,0,regular,y,y
SDN201903280,bumgm001,SFN,1,value,21,0,25,5,1,0,1,2,2,1,0,9,0,0,0,0,0,0,1,0,,1,,1,,,20190328,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201903280,vincn001,SFN,2,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201903280,lauee001,SDN,1,value,18,0,21,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,,,1,,,20190328,0,SAN02,h,SFN,1,0,0,regular,y,y
SDN201903280,wingt001,SDN,2,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,SAN02,h,SFN,1,0,0,regular,y,y
SDN201903280,loupa001,SDN,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,SAN02,h,SFN,1,0,0,regular,y,y
SDN201903280,stamc001,SDN,4,value,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,SAN02,h,SFN,1,0,0,regular,y,y
SDN201903280,yatek001,SDN,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20190328,0,SAN02,h,SFN,1,0,0,regular,y,y
SEA201903280,salec001,BOS,1,value,9,0,18,6,1,1,3,7,7,2,0,4,1,0,0,0,1,0,0,0,,1,,1,,,20190328,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201903280,velah001,BOS,2,value,7,0,12,4,0,0,1,3,2,0,0,2,1,0,0,0,0,0,0,0,,,,,,,20190328,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201903280,hembh001,BOS,3,value,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201903280,thort001,BOS,4,value,3,0,5,2,1,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201903280,johnb004,BOS,5,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201903280,gonzm005,SEA,1,value,16,0,27,9,3,0,0,4,3,1,0,4,0,0,1,0,1,2,0,0,1,,,1,,,20190328,0,SEA03,h,BOS,1,0,0,regular,y,y
SEA201903280,eliar001,SEA,2,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,SEA03,h,BOS,1,0,0,regular,y,y
SEA201903280,gearc001,SEA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,SEA03,h,BOS,1,0,0,regular,y,y
SEA201903280,brenb003,SEA,4,value,6,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,SEA03,h,BOS,1,0,0,regular,y,y
TBA201903280,verlj001,HOU,1,value,21,0,27,3,1,0,1,1,1,1,0,9,2,0,0,0,0,0,0,0,1,,,1,,,20190328,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201903280,presr001,HOU,2,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20190328,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201903280,osunr001,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201903280,snelb001,TBA,1,value,18,0,24,6,1,0,3,5,5,2,0,3,0,0,0,0,0,0,2,0,,1,,1,,,20190328,0,STP01,h,HOU,0,1,0,regular,y,y
TBA201903280,beekj001,TBA,2,value,9,0,13,4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,STP01,h,HOU,0,1,0,regular,y,y
TEX201903280,lestj001,CHN,1,value,18,0,23,4,1,0,1,2,2,2,0,3,0,0,0,0,0,0,1,0,1,,,1,,,20190328,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201903280,rosar002,CHN,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20190328,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201903280,bracb001,CHN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201903280,strop001,CHN,4,value,2,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201903280,montm002,CHN,5,value,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201903280,minom001,TEX,1,value,14,0,21,5,1,0,1,6,6,2,0,3,1,0,0,0,0,0,0,0,,1,,1,,,20190328,0,ARL02,h,CHN,0,1,0,regular,y,y
TEX201903280,chavj001,TEX,2,value,2,0,5,2,0,0,1,3,3,2,0,0,0,0,0,0,0,0,1,0,,,,,,,20190328,0,ARL02,h,CHN,0,1,0,regular,y,y
TEX201903280,gomej002,TEX,3,value,1,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,ARL02,h,CHN,0,1,0,regular,y,y
TEX201903280,birdk001,TEX,4,value,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20190328,0,ARL02,h,CHN,0,1,0,regular,y,y
TEX201903280,kells001,TEX,5,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,ARL02,h,CHN,0,1,0,regular,y,y
TEX201903280,dowdk001,TEX,6,value,6,0,11,4,1,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,ARL02,h,CHN,0,1,0,regular,y,y
TEX201903280,sprij001,TEX,7,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190328,0,ARL02,h,CHN,0,1,0,regular,y,y
TOR201903280,zimmj003,DET,1,value,21,0,22,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,1,,,20190328,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201903280,jimej003,DET,2,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20190328,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201903280,alcav001,DET,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20190328,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201903280,grees005,DET,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20190328,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201903280,strom001,TOR,1,value,21,0,25,2,0,0,0,0,0,4,0,7,0,0,0,0,0,0,1,0,,,,1,,,20190328,0,TOR02,h,DET,0,1,0,regular,y,y
TOR201903280,biagj001,TOR,2,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20190328,0,TOR02,h,DET,0,1,0,regular,y,y
TOR201903280,gilek001,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20190328,0,TOR02,h,DET,0,1,0,regular,y,y
TOR201903280,hudsd001,TOR,4,value,3,0,6,2,1,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,,1,,,1,,20190328,0,TOR02,h,DET,0,1,0,regular,y,y
WAS201903280,degrj001,NYN,1,value,18,0,23,5,1,0,0,0,0,1,0,10,0,0,0,0,0,3,0,0,1,,,1,,,20190328,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS201903280,lugos001,NYN,2,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20190328,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS201903280,famij001,NYN,3,value,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,20190328,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS201903280,diaze006,NYN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20190328,0,WAS11,v,WAS,1,0,0,regular,y,y
